Region,Agency,Catchment,LawaSiteID,SiteID,CouncilSiteID,Latitude,Longitude,WFSLanduse,WFSAltitude,RECLandcover,Indicator,SampleDateTime,Timezone,AgencyRawValue,Symbol,Value,Units,QCNumber (Agency value),QCNEMSEquivalent
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-04-04 08:37:00,NZST,7.01,,7.01,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-05-02 09:52:00,NZST,6.93,,6.93,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-06-11 10:21:00,NZST,6.74,,6.74,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-07-31 09:30:00,NZST,7.09,,7.09,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-09-05 09:43:00,NZST,7.08,,7.08,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-10-09 08:49:00,NZST,6.61,,6.61,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-11-06 07:32:00,NZST,6.47,,6.47,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2013-12-04 12:01:00,NZST,6.42,,6.42,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-01-09 07:29:00,NZST,6.63,,6.63,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-02-05 08:27:00,NZST,7.06,,7.06,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-03-06 08:28:00,NZST,6.91,,6.91,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-04-03 08:49:00,NZST,6.93,,6.93,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-05-02 09:27:00,NZST,6.85,,6.85,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-06-04 09:53:00,NZST,6.95,,6.95,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-07-03 09:22:00,NZST,6.24,,6.24,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-08-05 09:40:00,NZST,6.86,,6.86,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-09-04 09:29:00,NZST,6.67,,6.67,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-10-10 08:25:00,NZST,6.08,,6.08,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-11-06 08:21:00,NZST,6.95,,6.95,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2014-12-02 09:30:00,NZST,6.79,,6.79,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-01-08 09:20:00,NZST,6.87,,6.87,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-02-05 09:23:00,NZST,6.77,,6.77,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-03-05 09:32:00,NZST,6.76,,6.76,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-04-02 12:01:00,NZST,7.24,,7.24,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-05-01 07:53:00,NZST,6.89,,6.89,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-06-03 07:56:00,NZST,6.68,,6.68,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-07-01 08:32:00,NZST,7.21,,7.21,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-08-03 08:28:00,NZST,6.99,,6.99,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-09-10 08:31:00,NZST,6.77,,6.77,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-10-01 07:02:00,NZST,6.78,,6.78,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-11-02 07:23:00,NZST,6.99,,6.99,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2015-12-01 07:20:00,NZST,6.78,,6.78,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-01-25 07:55:00,NZST,6.95,,6.95,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-02-15 07:51:00,NZST,6.8,,6.8,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-03-21 08:50:00,NZST,7.27,,7.27,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-04-21 10:20:00,NZST,7.07,,7.07,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-05-20 09:46:00,NZST,7.45,,7.45,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-06-20 10:10:00,NZST,7.43,,7.43,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-07-18 09:36:00,NZST,7.07,,7.07,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-08-31 09:35:00,NZST,6.72,,6.72,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-09-28 07:46:00,NZST,6.74,,6.74,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-10-27 11:11:00,NZST,7.51,,7.51,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-11-28 08:52:00,NZST,7.26,,7.26,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2016-12-14 09:43:00,NZST,7.45,,7.45,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-01-26 08:22:00,NZST,6.97,,6.97,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-03-27 10:03:00,NZST,6.03,,6.03,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-04-28 10:08:00,NZST,6.39,,6.39,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-05-29 09:55:00,NZST,6.97,,6.97,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-06-27 09:17:00,NZST,7.18,,7.18,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-07-26 08:50:00,NZST,7.06,,7.06,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-08-25 08:34:00,NZST,7.13,,7.13,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-09-25 09:37:00,NZST,7.11,,7.11,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-10-20 07:54:00,NZST,7.12,,7.12,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-11-21 08:19:00,NZST,7.2,,7.2,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2017-12-21 08:14:00,NZST,7.12,,7.12,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-01-19 08:46:00,NZST,6.96,,6.96,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-02-19 09:36:00,NZST,7.18,,7.18,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-03-19 09:30:00,NZST,7.15,,7.15,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-04-17 08:40:00,NZST,7.09,,7.09,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-05-18 08:28:00,NZST,7.33,,7.33,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-06-18 09:53:00,NZST,7.33,,7.33,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-07-17 09:49:00,NZST,6.91,,6.91,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-08-16 09:36:00,NZST,6.88,,6.88,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-09-27 07:58:00,NZST,7.36,,7.36,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-11-28 09:56:00,NZST,7.57,,7.57,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2018-12-18 08:20:00,NZST,7.58,,7.58,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-01-23 07:35:00,NZST,7.18,,7.18,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-02-21 08:23:00,NZST,7.25,,7.25,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-03-28 08:00:00,NZST,7.59,,7.59,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-04-12 08:52:00,NZST,7.02,,7.02,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-05-27 08:24:00,NZST,7.18,,7.18,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-06-19 08:52:00,NZST,7.36,,7.36,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-07-17 09:52:00,NZST,7.19,,7.19,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-08-16 08:25:00,NZST,7.04,,7.04,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-10-07 08:04:00,NZST,7.12,,7.12,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-10-31 08:14:00,NZST,7.03,,7.03,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-11-25 08:48:00,NZST,7.12,,7.12,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2019-12-23 07:25:00,NZST,6.96,,6.96,ph,,
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-01-29 08:09:00,NZST,7.03,,7.03,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-02-25 07:30:00,NZST,6.91,,6.91,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-03-13 08:25:00,NZST,6.61,,6.61,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-04-30 09:29:00,NZST,6.89,,6.89,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-05-28 09:51:00,NZST,7.31,,7.31,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-06-26 10:38:00,NZST,6.97,,6.97,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-07-09 10:50:00,NZST,6.85,,6.85,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-08-07 10:09:00,NZST,7.17,,7.17,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-09-09 10:34:00,NZST,7.18,,7.18,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-10-08 10:12:00,NZST,7.13,,7.13,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-11-24 09:45:00,NZST,7.05,,7.05,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2020-12-14 11:28:00,NZST,7.1,,7.1,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-01-20 09:25:00,NZST,6.96,,6.96,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-02-11 10:34:00,NZST,7.01,,7.01,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-03-25 08:57:00,NZST,7.17,,7.17,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-04-28 11:24:00,NZST,7.05,,7.05,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-05-13 11:43:00,NZST,7.11,,7.11,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-06-08 09:16:00,NZST,7.3,,7.3,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-07-14 10:32:00,NZST,7.13,,7.13,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-08-10 09:29:00,NZST,7.13,,7.13,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-09-29 08:48:00,NZST,6.97,,6.97,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-10-14 08:29:00,NZST,7.08,,7.08,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-11-11 07:57:00,NZST,6.92,,6.92,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2021-12-09 08:56:00,NZST,6.93,,6.93,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-01-17 08:06:00,NZST,6.87,,6.87,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-02-18 09:48:00,NZST,6.9,,6.9,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-03-18 09:01:00,NZST,7.29,,7.29,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-04-14 09:43:00,NZST,7.04,,7.04,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-05-09 09:39:00,NZST,6.84,,6.84,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-06-17 09:54:00,NZST,7.09,,7.09,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-07-21 09:35:00,NZST,7.06,,7.06,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-08-23 10:33:00,NZST,7,,7.0,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-09-29 08:50:00,NZST,7.03,,7.03,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-10-27 08:36:00,NZST,7.04,,7.04,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-11-23 09:32:00,NZST,6.96,,6.96,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2022-12-21 08:18:00,NZST,6.99,,6.99,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-01-24 09:24:00,NZST,6.93,,6.93,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-02-27 08:43:00,NZST,6.72,,6.72,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-03-30 08:43:00,NZST,6.84,,6.84,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-04-27 11:19:00,NZST,6.99,,6.99,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-05-25 09:09:00,NZST,6.95,,6.95,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-06-26 09:15:00,NZST,6.9,,6.9,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-07-26 09:21:00,NZST,7.02,,7.02,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-08-23 09:53:00,NZST,7.1,,7.1,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-09-26 08:42:00,NZST,7.04,,7.04,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-10-25 08:21:00,NZST,6.73,,6.73,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-11-21 08:54:00,NZST,6.99,,6.99,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2023-12-13 08:20:00,NZST,7.31,,7.31,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-01-30 08:08:00,NZST,6.99,,6.99,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-02-29 08:59:00,NZST,7.09,,7.09,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-03-25 08:04:00,NZST,6.94,,6.94,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-04-22 09:10:00,NZST,6.69,,6.69,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-05-28 08:20:00,NZST,7.23,,7.23,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-06-26 08:39:00,NZST,7.06,,7.06,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-07-25 08:52:00,NZST,7.16,,7.16,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-08-29 09:04:00,NZST,7.27,,7.27,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-09-26 09:09:00,NZST,6.91,,6.91,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-10-23 08:06:00,NZST,7.01,,7.01,ph,0.0,600.0
auckland,Auckland Council,Avondale,arc-00036,Avondale @ Shadbolt,8019,-36.9232796,174.69177898,Urban,Lowland,Urban,pH,2024-11-21 09:59:00,NZST,7.1,,7.1,ph,0.0,600.0
